index,0
VLOG363.txt,"when i was thirteen years old, i compiled a list of one thousand and sixty three to do when you are bored. this notebook holds that list. and obviously, by watching this video, you're guaranteeing yourself a life of no boredom, ever, forever.number one, draw a picture of the stupidest thing in the room you're in. number two, find a cookbook and make the strangest flipping recipe in it. number three, call your grandma. number four, go outside and lie in the grass. number five, name your future kids. number six, challenge your brother, mom, grandma, or whoever's around to a game of monopoly or a relay race. seven, read this entire list. eight, read this entire list again. nine, keep reading this list until you're so bored that you stopped doing numbers seven through nine on this list. number ten, take out some pots and pans, big spoons and bowls and bang on them. number eleven, blow bubbles. number twelve, call someone you haven't talked to in a very long time.so, i'm getting bored reading this list, so i'm gonna skip to um, some numbers and interests such as number forty seven, which is look up the word dictionary in the dictionary to see if it's there. and the best part of number forty seven is that there's a little star that i put there and then if you follow the star to the bottom of the page, it says just in case you were dying to know, it is.five hundred and forty five, go on a quest to obtain santa claus' autograph.so, five hundred and forty seven is laugh when your dad seriously believes he strongly resembles george washington. i have no recollection of my dad ever believing he seriously resembled, um, george washington, or strongly resembled george washington, or in any way resembled george washington. yeah, so i don't know where i got that from, but you guys, if you wanna laugh when your dad believes he looks like george washington, go for it.five hundred and fifty eight, count your parents' gray hairs. this could take a while.six hundred and seventy nine, make a sculpture of your crush out of play dough.seven hundred and twenty six, snort.seven hundred and thirty six, open and close drawers, randomly.so number seven hundred and fifty four is go trick or treating if it's not halloween, and, uh, it's obviously written in somebody else's handwriting, which i think is funny. obviously, seven hundred and fifty four was not original.seven hundred and seventy seven, do everything on this list.uh, number eight hundred and twenty is write a book about scrabble, which is very random, and strange because i'm very obsessed with scrabble, as of now. i don't remember every really liking scrabble when i was thirteen.so eight hundred and sixty three is make a tossed salad and 864 is toss a tossed salad somewhere.pretty brilliant, nine hundred and seven, say random words in a random order in a way that people think you are saying something really philosophical. and then i wrote, or whatever that word is. but you were really just saying random words in a random order.number nine hundred and seventeen, glue two paper plates together, tell people it is a spaceship and count the weird looks. take pictures of the people that believe you, 'cause that is kinda weird, cool, or sad. i can't decide.nine hundred and forty one, tape your face, and i put a little star after face, and if you follow the star down, it says okay, not your face literally, but a picture or something. anyway, tape your face on a one dollar bill, because you rule.nine hundred and seventy eight, make a happy list. type up a bunch of stuff that makes you happy, give it a pretty border. print it out and put it somewhere where you will see it a lot, and remember, don't worry, be happy.one thousand and sixteen, go to an art gallery and tell people that you appreciate good art, they probably won't care, but it is something to do.one thousand twenty six, walk around your block wearing something kinda weird, like a bathing suit, boots, and a bathrobe, see if anyone notices."
VLOG218.txt,"﻿so, even though my dear friend could not be here with us right now, i will show you a photo of the stocking that she -- she did make. that should be going up some where in front of my face, now. yeah, soak it in, that's right, boom, not just any stalking, a uh, a uh tube sock stocking. go xxxx. and of course, you know, i had to make something bizarre and seemingly clever, in my own opinion, and so i made, oh goodness, i made a, um, stocking for an octopus. there you go. it is an eight legged stocking for an octopus because i think -- you know they want to celebrate under the sea, right? but don't fret kiddies, it does have an actual like stocking hole so it's a fully functional, uh, stocking for octopi. i think that's, yes -- that's plural for octopus, right?i'm going to talk a little bit quieter now. as far as what i want for christmas, honestly, it sounds so sappy and it sounds so like rehearsed but i don't know, there is nothing that i really want. i mean you can ask my parents. i haven't asked for anything for christmas because, aw, it sounds lame but the things i want for christmas you can't like put a price on. like i just want to be in good health. i want my friends to be happy, all of my family to be safe. i want to be successful at what i do. i want to come up with cool ideas and -- i don't know, those are what i want right now. as far as material go i -- i don't know, i'm pretty blessed and i have -- like i have what i want. i can't really think of anything else like a possession or something that i need. i just -- i mean of course i would love more books. i would love more movies and music and things like that, but nothing that i want badly enough to just like, put on list, and ask somebody to buy it for me. so i don't know, i don't really have a -- a christmas list. i literally have not made one and i haven't asked for anything because, uh, anyways at random, and like don't let me guilt you into thinking that you're -- you're not supposed to want a christmas list. it's totally cool if you want stuff for christmas. if you want all of that cool stuff, by all means, write your little heart out to santa until you -- your little heart can't write no more. i don't know if you can tell, but i'm tired. so, i am going to end this video. it is-- well apple says it is one ten in the morning, so i am going to edit this and get some sleep. by sleep i mean watch some more supernatural on dvd until it is a stupid hour in the morning, and then wish that i didn't stay up that long. happy holidays.﻿so first and foremost, xxxx couldn't be part of the vlog portion this time around because my camera actually died while we were at her house. she did, however, give me a list of things she wanted for christmas, but i suck and i don't think i took the list with me, so i'm gonna try to remember what was on it.she wanted rocket powered something. yeah, some kind of appliance that's like powered by rockets. confusingly enough, i also think she wanted the first season of rocket power on dvd. she could have put boy meets world on dvd, maybe? sere -- i am such a bad friend.me and xxxx are just artistic masochists, who decided to keep drawing, even though it's not part of the challenge. bottom line is, after we were done with our stockings, we continued drawing and we both did, uh, santa claus. now, the first santa claus i'm gonna show you is the one xxxx made. whoa bang. so this is xxxx's sexy santa. he's got liver spots, a not so happy trail, fishnets, a cookie hand, cool nips, stretch marks, a cookie gut -- oh and a happy in cookie hand. i took a different route and i am not a lover like sexy santa, i am a fighter. so i made brutal santa."
VLOG289.txt,"﻿oh my gosh, y'all. i am in my hotel room at disney world. i'm freaking out, it's so nice. look this is when you walk in. you've got a little bathroom area and a bathroom in there, and then you've got like this cute little area and these little things, and then a closet and then a bed. here's where with all my crap on it. oh, my gosh, huge tv. holy crap, there's my computer. oh my gosh, and then i came out here a minute ago and you are not going to believe what just happened to me. oh, i'm glowing, oh lord. um, there is -- look at my view. i don't know if you can see much, but you can pretty much just see the glare, but it's like a pool over there; there's a pool over there, and then over there you can't see any more. it's not happening any more. the fireworks at magic kingdom are happening. i was watching them and i was like, my life is so great right now.anyway, so i'm in orlando and i kind of want to explain to you guys why, because i feel like some of you don't know, but i really want to update you. i've got a few messages, but i just wanted to let everybody know at the same time. i'm doing the disney college program, so i'm going to live down here until january at least and work at the parks and, um, excuse me, and then like take some classes maybe, i don't know yet. but i check in tomorrow and like move into my apartment in the south side. i'm staying in the hotel room tonight. i'm really glad i did because it's really nice, but yeah, that's what i'm doing in florida. for everyone that was wondering, um, yeah, this is delane's blog but i just wanted to tell you because i'm so excited and i wanted to show you my room.um, yeah, well, um, the drive down was okay. i had like, it was like ten hours, but i stopped in jacksonville to hang out with my bff's fam. sam therefore i-am, who is like the love of my life, he is so precious. and we had dinner with his family and we went shopping and i bought a bunch of crap, so, yeah, that's what i'm doing with my life right now; that's what is happening. i have to get some dinner -- a room service dinner because i'm hungry.but yeah, so, i hope you guys are well, and if you guys live -- i know a lot of you guys live in florida or near disney, come and see me, let's hang out. seriously, if you're ever at disney just me on twitter and tell me where you are and we'll all hang out when i'm not working; seriously, because i want to meet you guys.yeah, so i'm here and i'm so excited, oh my gosh, i just want to jump on this bed, and i'm actually going to do so because it's so huge and i love it.so me on twitter if you're ever around disney and you want to hang out. i'm so excited. you can follow me on twitter, twitter dot com xxxx, i'll put a link on the sidebar, but yes i'm just really excited and i wanted to share my excitement with you, but this is getting really long and boring, so i've got to go. i love you guys so much and i'm starting everything tomorrow so i'll be really, really busy, but i just wanted to let you know.so i'll talk to you soon! love you guys! here's a half a heart. you can do the other half, okay."
VLOG269.txt,"who in their right mind actually uses these things? hey. argh! i have just filmed seven minutes worth of me talking, and it has just disappeared off the face of the earth. i'm not happy. i'm not happy whatsoever, but i do have something still to talk about now. yeah! firstly, um, i'm trying to make it sound like i have many things to say, but i really don't. to start with, it's about the same thing. um, right.so, last video, i suggested that i could use some of your suggestions for my next video. um, to be honest, they weren't that impressive. uh, the best one was from paul . uh, he said i should interview my band, uh, which i will do when i'm with them sometime soon. i'm only with them once a week, um, so i'm not too sure when. but it will happen; i promise.if it sees this , um, it's my sister's, but i only put it on um, to cover up my greasy bad hair, which you can see is bad already. ew, hob nobs. they look fresh. okay. ooh. but this whole interview thing could be a good idea to get famous. you never know.gibo nineteen eighty eight uh, he -- is he still on youtube? i haven't looked. i guess to me, but he -- he used to make um, interviews where the you tube is, and it was good. he think he got kind of a lot of fans out of that.i -- i came across someone i used to subscribe to on my old channel um, xxxx. he was a presenter on the children's bbc in the past, and then he's come all under great internet things. uh, he's on uh, a channel called mr. holy moly and pocket tv show, and he's quite published; he's quite famous. i -- i like him; i want to be him.he met mr. t randomly and got to interview mr. t. i want to do that one day. he would probably be dead by that time, but i still want to do it, just the grave mr. t. so, um, how's the a team? really? good.and skype is jumping up and down at me, but i'm not going to click it because the last time i went off this recording thing on imovie, it went off. so you have to wait for me, someone, whoever it is.here's another thing. um, last video was a bit bad because i did it on imovie hd and the settings i used for it didn't save. so i had to readjust them, but i didn't do it properly. so it kind of changed some of the settings, but the rest didn't connect with that one, so it's all out of tune with each other. so it's all pixeley and the quality was not that good. hopefully imovie zero nine will do this better -- hopefully.on bass, i'm trying to learn all the frets uh, from what notes to play so i can adjust to new songs and automatically know what chords to play at what bit and where it is on the fret board, but it does take some time. for example, there's no such thing as an e sharp; it goes e, f. um, i wasn't kind of aware of that at the time, so i was like, what? what's with the gun ? or a b sharp, either. what?yeah, we're writing some more originals when we meet up. we've got two so far. uh, hopefully we can get three by the end of the week. as usual, i'll keep you updated. right.i'm going to go now because i think i've -- i've done an adequate amount of footage to whittle down into a smaller internet screen where you can see me and uh, it's been eight minutes, so it's going to take a while to edit, but i'll do it anyway.i -- i'll see you in two days."
VLOG263.txt,"hey everybody, how's it going? it has been quite a while since i have done this, uh, and i'm sorry about that. you know what? i'm actually sorry for you that i keep saying sorry for shit. umm, seems like anything that i do i take long hiatuses on. i just, my attention span is very, very small, uh, even with things i like. and, speaking of things i like, here, i have a new game plan for christian's vlog. um, i just don't seem to have it in me to be, ah, be witty, and have some kind of idea and themes to each different vlog. um, the ones i did before, you know, they were fun, but i just, that much production going into it -- not that it was spielberg -- but, you know, transitions, and fancy stuff, i just don't really have the time for anymore, but i still kinda wanna put things out.so, what i was thinking of doing, was sticking to something that i could pretty much turn out pretty quickly. and it doesn't take much work, and i think people will enjoy it. um, so i'm gonna stick to what i know, and that's music, as you can see. if you can only see this side, it's, uh, music crazy with lots of gear. anyways, um, so yeah, that's what i'm gonna do. i'm gonna start playing tunes instead of getting drunk and filming it. that was fun, but i've done it, so i don't need to do it again. umm, so that's what i'm gonna do. i'm gonna take requests -- but here's the catch -- to give me a little bit of control over what i do. rather than just randomly taking requests, so that i don't get, you know, some ridiculous songs, um, i'm gonna take requests by year. so, people can say, you know, nineteen seventy six, and i have to pick a song from nineteen seventy six to play, or nineteen eighty five, or nineteen thirty two, you know?obviously the farther back you go it'll get a little more fun for me to try to find something to do. but anyways, that's what i'm gonna do. so, put your requests in, down in the comments. umm, it's -- i -- i don't think it's gonna be like whoever comments first that's not what i'm gonna do. i think i'll just randomly pick one, um, to give everybody a chance. 'cause there's people who, and you know who you are, will probably watch this very quickly, like, as soon as i put it out, and there's people who won't see it for a week. so, i want to give everybody a chance to -- that wants to -- to uh, put, uh, jesus, i'm just losing track of what i'm talking about here. alright, i'm good. um, i want everybody to have a chance to put in a request for a year.i'm sure most people start with their birth year, but then once you get past that, you know, it's kinda fun ta -- to you know, hear me do a tune that's from the forties, or you know, something like that. and of course, being me, i'm not just gonna -- i'll probably be doing them acoustic, um, 'cause, you know, there's only one of me. um, so, it'll be fun. and of course i'm going to do them in my own style, so even if it is from the forties i might, you know, try to do something else with it, but, anyways, that's what i'm doing, that's what this vlog is going to be from now on. maybe i'll pepper in, you know, some kind of goofy one once in a while, but for now the -- these are the type of vlogs that i can handle doing and putting out, hopefully on a semi regular basis. so, thank you for everyone who has subscribed.hopefully, um, you won't umsub -- you won't um -- you won't umsubscribe -- you won't unsubscribe just because i'm only doing music now. but uh, at least it's more interactive, everybody likes music, and i will take a stab at different years. so, comment, and thank you for watching, and uh, have a pleasant day, evening, wherever you are, year. okay, that's it.."
VLOG277.txt,"hey youtube. before i started, i just wanted to say thank you for continuing to watch my videos and for subscribing and everything like that. i just logged on today and i just saw the amount of subscribers i had. in the big picture, it's not that much, but i mean, it's just so cool that you guys are actually interested.i know there's so many like, funny, stupid, brainless sort of videos on the internet. you click on them and you watch them. and that's cool, i'm guilty of it too. failblog all the way. but you know, i wanna try and do something different with this channel. you know, i want to sorta encourage like, thinking and shared creativity and inspire and just make people think, you know.and i know a lot of people aren't really up for that and i know, the internet, it's a great way to do that. but the quantity of those kinds of videos and the popularity of those obviously aren't as big of some of the other more comedic, uh, stupid videos out there. you know, so to see that many people interested in my videos is really amazing, so thank you so much for that. really.all right, sorry for that bit of a tangent there. man, man, i just sorta wanted to talk -- i haven't actually done one of these in a long time. i've just been so busy, it feels kinda strange to talk to my computer again.i just want to talk a bit about like, dreams and goals. you know, we all have 'em. we all want to do things in our life and get certain places in our life and accomplish certain things. i -- i mean, i have a lot of goals. i have a lot of big dreams, but sometimes it just gets to a point where, you know, it scares me almost every single day, to think that i might not achieve them. you know, might not get to where i want to be or, you know, things just won't work out the way i hope they -- hope they -- hope they woo -- clearly i haven't done this in a long time. hope they do, so it's good to be determined.i am definitely very determined and i have a lot of things on my to do list. i am going to do that. i'm determined to follow through on these ambitions and you know, do what i want to do in my life and be happy and content. and that determination, you know, comforts me.but at the same time, i'm getting to a point where, it's, you know if i, if i don't quite get to where i want to be, how i feel that i won't be fulfilled. you know, that i won't be satisfied.and it's scary. it's like someone wanting to dig a hole to japan, you know, the old myth that you could just dig a hole through the earth to get to the other side, china or japan. and i'm digging that hole and i'm going down there and i'm getting there, but at the same time i look back and i'm so deep that there's no way out of it, you know. i'm on this route and i have these dreams and i have to get there. but at the same time, it's scary because i know that if i don't get there, i'm going to be stuck in this hole.it's -- i don't know, basically i'm rambling, gosh. i just was wondering. you know? i'm sure many of you have dreams and ambitions or had some and you've achieved them, maybe accomplished them, maybe are still working on them. what do you do to sort of comfort yourself in hopes of achieving them, you know? how do you, you know, tell yourself that you know, everything's going to be okay; things will work out the way they're supposed to work out?because to me, just saying that is not enough. you know, i have these dreams. i want to do some big things in my life. you know, i want to get into film and i want to, you know, i wanna make movies; i want to write movies; i want to act in movies. i want to do all those things. fine, that's a hard thing to do. there's hundreds of other damn goldbergs out here wanting to do the same thing and why me?so basically, i'm just asking what do you guys do to sort of help your own selves out, you know? what do you -- what do you do to help bring up that confidence or maintain your calmness, i guess? sometimes i'm sitting at home, feeling like i should be doing something, working on my dreams, you know. like doing something that will get me further.cause sometimes i just can't. you know, i'm sitting at home, at work in a few hours and there's really nothing else to do except watch some tv. but to me it's like wasted time, like i should constantly be doing something to help me get to where i want to be in my life and you know, in one way i guess it's a good thing. you know, i have this determination, but at the same time it freaks me out every day, you know. scares me every day to think that i have all these dreams and that potentially they might not turn out the way i want them to.i don't know. i -- basically i just -- what are your thoughts on that and like i said, what do you guys and girls do to, you know, just make it all better and, you know, bring out that confidence in yourselves to actually achieve these?wow, i'm really rambling. this one is going to have to be edited down a lot. yeah, so anyways, it's really hot up here so i think i'm going to go downstairs and get a really cold drink, so yeah. anyways, talk to you later, bye."
VLOG168.txt,"﻿hey guys, it's been ages since i made a video, which i apologize, obviously. but i have two very good reasons why.number one, school. for i've been sitting in a classroom with a few other people, with a man at the front or a woman talking at us and hoping something goes in. that's basically what i've been doing for the past few weeks. but now it's summer. i've got more time. recently, as well, keeping me out from making videos -- you know it's putting me into the outside world, which i don't usually enter.the weather -- it has been gorgeous. it's been sunny. what i really hate about is with the weather -- when it's raining and it's chucking it down, which is ninety percent of the year, everyone's complaining. oh it's raining, why isn't it sunny? i hate this. then when it's sunny, oh it's too hot, i'm boiling, make it rain. you know, make up your mind.the only problem with our heat waves is, they only last for a few days. i hate that. you know, we've got this forty degrees of sun, beating down on us. it's beautiful. and then suddenly god realizes his mistake, oh god, i've made it sunny in britain, so let's punish them with forty days of thunderous storm and that's what we had. after the beautiful heat wave, we had just rain and they chucked it down for -- it was like four months of rain in one day just because he'd realized that he'd played britain sunny for a few days. really ticks me off.so i guess school and sun have been keeping me away from the internet and outside, not sure about that. the only problem with the summer; it does make you realize that there's nothing to do at home unless it's sunny. you know, you're stuck inside wondering, what can i do? i guarantee, you'll all be bored at least once this summer.i'll also guarantee you'll go to the cinema at least once and unfortunately you're probably go to see ice age in three d. the great thing about that, apart from the awful movie, they give you free pair of glasses. you know, brilliant, i'm giving my pair of glasses instead of keeping them in my pocket and they ended up being thrown away; as i was bored one saturday morning, i did a bit of um, arts and crafts um, and with a permanent marker and a pair of scissors, i created my very own design with three d glasses.here we go. yeah, you know, i was bored, so i thought, why not? i said, i'm really sad at the moment, i had nothing to do and the craze at the moment, with what everyone is wearing, and these wacky sunglasses, you know, that you got the bright yellow pink ones. you know, you got loads of them, so i thought why not make my own? okay, you like it? yeah? i think that's gonna be my new look, there you go."
VLOG68.txt,"this is basically the best early birthday present i've ever received, and later on i'll give you a full view of the costume.sorry about the weird, um, positioning of this camera. it's just that this is the only place with good, good, lighting and my camera's charging so it needs to be hooked up to the thing which is over there, and it can't be in the normal place; you get the idea.if you didn't know, i'm on school holidays and to start off the holidays me and my friend, olivia, went to a four hour hero concert, which was so awesome and we met the band, so here are some pictures now.this is making me look like i am a goth, so i think i'll take this off, just for now.me and my friend, dylan, have been a massive fan of community channels videos for a very long time. so when she tweeted that she was going to be in melbourne, we kind of had to react. um, so we tweeted her, kept on asking where she was going to be. she finally said she would be in chapel street, in fitzroy.so we went to chapel street, and we're searching for her for about two hours, just going up and down the street, and then finally, um, we saw her with her friend sar , who was doing her fbi warning video, and they were both so nice to us.they, um, took us out for lunch, and it was such a good day, really nice people. she even mentioned me and dylan in one of her videos, called xxxx. you can check it out on the sidebar, and if you're not subscribed to xxxx, i highly recommend you subscribe.st kilda are number one on the ladder, which makes me so happy because we've been playing so well.um, in fact, this week, i'm going to the footie with one of my friends, so that's going to be exciting, um, especially, 'cause i haven't seen him in a really long time. yeah.in two days it's going to be my birthday, which is on a friday, and i'm so excited because i'm gonna be getting a ukulele that i picked out from the music shop with my mum. and it's such a lovely ukulele and i'm really excited, and yay!i have tickets to see all time low and short stack, so i'm very excited for that and hopefully soon, i'll be getting tickets to see pink.last week i went with my family and we saw billy elliot, and i got this t shirt. billy elliot, the musical, by the way. and i have to say, it was really good, i really liked it, but it doesn't really compare to the movie. um, i just think that the movie was brilliant and, i don't know, i don't know, i don't know.one thing i particularly didn't like, was that billy was, in the musical, he was really technical and he was so good, but i liked that part of the movie, how billy wasn't technical and he was, kind of, just danced how he felt. like, in the musical, he was doing, like, perfect developpes to second and, you know what i mean?it was brendon urie's birthday on april twelfth, as you may have known since i posted a video dedicated to him. and i found out the next day that he had a girlfriend, and grrr that makes me, just, quite jealous actually, because i love brendon urie a lot.as you may or may not know, i hate this particular girl called xxxx so i typed in on youtube ""hate xxxx"" to see if anyone else had the same opinion as me. and this one guy did and he made an excellent video that you should check out in the sidebar. i just, i couldn't stop laughing for about half an hour.before i leave you, i just want to say sorry for not posting a blog in a very long time, and i also want to say hello to luellen's brother and sister, tish and lennon , hello.you so wish you had this costume."
VLOG364.txt,"what's up, internet? xxxx here. so, many of you will have switched to summer time last night, and if you're anything like me, then you'll always spend a little moment thinking, ooh, do i change the clock from two to three, or back from three to two? and there's an interesting little phrase to help you remember that and that's in spring, spring forward and in fall, fall back. and that always helps to remember, you know, when you lose an hour, and when you gain an hour. although, i still haven't really figured out the use of summertime, whatever, and such a little trick is called a mnemonic, or however you pronounce it. m and an n in a row, i don't know who thought of that.there are actually a number of these tricks, floating around, you know, helping you remember stuff. and i find them very useful because i am lazy that way. for example, one of those tricks is, you know, when you screw in, a screw, um, which way do you turn? and, uh, there's a trick, lefty loosey, righty tighty. so, if you look at the top of a screwdriver, turning it to the right will tighten the screw, and turning it to the left will loosen the screw. that's pretty practical.if you're ever in a ship or a boat, you'll know that there's no left and right, there's always portside and starboard side, right? but which one is which? here's another interesting mnemonic phrase to help you out with. port is always left at sea, but never at dinner. you know, pertaining to port wine. so, if you're facing the front of the boat, port is left side, starboard is the right side.here's another one that i like. when you set up a chess board, right, do you set it up this way, or that way? and, you actually set it up this way, why? because, white is right. got it?there also used to be this nice phrase to help you remember, you know, the planets in the solar system, as seen from the sun, and that used to be, my very excellent mother just served us nine pizzas. you know, with each first letter of a word, pertaining to the first letter of a planet, you know, mercury, venus, earth, and so on, and so forth. of course, back when i was in school, pluto was still a planet, and -- i am really starting to show my age there. you know, when i was your age sonny, the solar system actually had one more planet than it does now? well anyway, so, i don't know if there is a new mnemonic phrase for that. maybe, like, my very excellent mother just served us nothing. i don't know. um, yeah, but, you know, things like that happen and help in real life. you know, i'm not even going to go into all the details of my private phrases, like, you know, stalactites, whatever, but if you have any mnemonic phrases that you'd like to share with the rest of us, please do. thanks a lot. bye bye."
VLOG29.txt,"﻿hi. i'm xxxx, and this is xxxx, a blog series where i tell you who my dream celebrity boyfriend is. i tried having real boyfriends for awhile, but it didn't work out. not because i'm gay; i'm not. but because me and regular, real, boys just don't seem to get along. like, i'll say, hey, why don't you let me bring my best friend into bed? and they'll go, oh, that sounds great. but then when i bring her in, they can't handle it. her name is xxxx, and we sleep together every night, as friends.they also don't like it that i still suck my thumb sometimes. like, that's such a big deal. also, i don't perform oral sex. so, i decided, that this week's dream celebrity dream boyfriend is the awesomest  dude ever. he's so cute, he's a rainbow of fruit flavors of different ethnic combinations. he's awesome at sports, and he loves to do it. i give you: tiger woods.i know what you're thinking. sarah benincasa, this has to be some kind of comedy joke. this is wild? why would you want to be with tiger woods? he cheated on his beautiful wife and, make that two, beautiful, multi ethnic babies. he is a jerk. and there i say, stop. no he isn't. he's a hero. here's why. tiger woods has single handedly proven that asian dudes can be fuck monsters too. and that's awesome. i mean, when was the last time you saw an asian american dude venerated in our culture as a super sex symbol? nev'? i mean, i'm super into harold from harold & kumar, but i doubt the rest of you are, 'cause you're racists.i'm not racist, and neither is xxxx. and we think tiger woods is great. he's half asian and he's had sex with, like, all the white women in the whole world, except for me. i hope that tiger's watching and i want him to know that if he wants to call me, he can. and he can take me out on a date to outback steakhouse and we can get a blooming onion. i'll eat it and i'll make out with him, but uh uh uh, right after -- and then i'll eat a steak 'cause it's a steakhouse and then i'll dig my tongue in his mouth blalala and it'll be so awesome.tiger, you're the man for me. i love you, and i think that you are a civil rights hero, like martin luther king, jr. or mario lopez. this has been this week's edition of celebrity dream boyfriend dream, and i'm six. i'll see you at three. bye. say goodbye, xxxx. bye."
VLOG424.txt,"hey, internet. it's wednesday, december second two thousand and nine and man it's not a good day for the gays, no parades today. that's because the new york senate smacked down the legalization of gay marriage with a thirty eight to twenty four vote. and this vote, among many things, makes me realize we're just waiting for the old and ignorant to die like strom thurmond, god bless his racist motherfucking soul because when a representative in washington is also the same guy that filibustered four segregations, you just have to wonder, when are you going to die?and i know gays are scary to lots of people. all fire and brimstone and assless chaps. the gays are awesome. if not for the gays, we wouldn't have the village people, the bravo network, sodomy. and sodomy is so popular with everyone, even the catholic church picked it up but with their own little twist on it.if you're catholic and offended by that, shut up, i was raised as catholic. from the age of two we're told feel guilty about everything. my mother would always quote, i would rather you see the good womb of a whore than on the ground. where the hell is that?and there are three reasons i had to leave the catholic religion. one, catholicism is anti masturbation. two, can't masturbate, but you're also not allowed to use birth control. and three, they don't believe dogs go to heaven. that's a lie. that shit was even in a movie.but it's funny that we're actually talking about the catholic church because the catholic church is in the news because of a new peta ad. oh, my god my two favorite things. the new ad involves joanna crupper . don't know who she is, doesn't matter because joanne is completely naked with a cross in a church surrounded by puppies, not even joking. i can't show you the full picture, not even because i would be flagged. so much blood would instantly leave your brain to go elsewhere, you would die, and i don't need that on my chest.not surprisingly the church has a problem with this, seeing that peta has a history of exploiting jewish and catholic themes. joanna crupper responded that she was shocked that the catholic church was against her ads and she's doing god's work by defending the defenseless animals. i'd have to side with peta on this one, mainly because i like naked girls and masturbation. two things catholicism has shown me that they are not big fans of.but back to the gays. for some reason they just scare people even in the new video game, dragon edge there's a scene where your character can engage another guy. if you select the right options you can have gay sex and there's this is weird steamy cut scene and not surprisingly, someone's going to have a problem with it. not only are those video games making our kids violent, they're turning them into homosexuals. but the next generation of children will be, like, motherfucker, i said floor print motherfucker; i'm a pop your ass. seriously there are a ton of websites on the internet that believe there is a conspiracy to turn the children gay. what motive, i don't know. we'll turn everyone gay then they'll realize no one can get married and then that's when they'll legalize gay marriage, it's all part of our evil gay plan.now where's my body gooder, i have to go and do some young sexual boys and turn them gay. if we're being completely honest, marriage isn't the holiest of holies anymore. i mean, the only difference between marriage back then and marriage now is the progression of woman's rapes and the invention of the prenup. that's why there are so many divorces these days. there's no reason to stay in a loveless marriage.and that makes me want to go back to tiger woods. he's been getting drugged through the mud this week, the voice mail audio is released to the internet of tiger woods telling his mistress to change her information because his wife may call. and tiger woods apologized to everyone on his website. as of today, a third woman has come to light to say she had an affair with tiger woods. her name? don't know. let's call her vagina number three. i'm wondering when are these woman going to stop coming out? how many holes did tiger play?but the main question of this video is shouldn't gay people have the rights and the chance to live in a loveless marriage, to have and to hold, to resent and regret for as long as they shall live? i think so.but guys that's just my opinion and i know i'll be inviting a lot of heat in with this question. but what's your stance on new york slapping down on legalization of gay marriage? it's the question of the day. guys, that's all that matters to me this wednesday.my name's xxxx and you've just been filled in."
VLOG28.txt,"i'm back. hey guys. sorry, i haven't made a video in a long time. it's just my computer is broke. you can tell by the graininess of this video, that i'm using my parents' computer. and i might have to do a lot of cuts if i make any videos until my computer is fixed, because this will only record one minute at a time. and if it records over that then the video and audio starts to go out of sync, and then it just keeps getting worse and worse and worse. so, and by the way, i got a new look. since we last met i have changed my whole look. i've decided to go from wearing just a plain t shirt and jeans to actually layering my t shirt, and a new hat. yay. yay to new hats. it gives me bad hat hair though. but it's a cool hat. yay hats. so, this is just my saying i'm sorry it's taken me a long time to get this video up, and i might be back -- depends on how good my editing skills is. skills is. my skills are depends on how, if i will make a video or not soon. i might. and, as you can see, i'm not in the best of locations to make a video, and i live with my parents, so they might also be a factor on whether or not i can make a video soon, so, yeah, i guess that's all. goodbye for now. wahaha. xxxx. bye."
VLOG379.txt,"﻿i'm much nicer in my videos, which leads me to think i'm a horrible person. and i blame -- i blame myself because i obviously wouldn't blame mike for putting that thought into my head. i'll be a likling -- linkling -- linkling as girls we used go to wherever i'm going.it's thursday. and my cat isn't making any noise. um, yes, things i'm looking forward to for christmas? i want a toilet. i don't want like -- i don't need the toilet. i want like, you know, the gift thing where you like, buy it from this catalogue and then they send it to someone in a poorer country and then, like, they get it.i got goats last year, i have three goats. i think it's three. i don't really know. um, but yeah, that's what i wanted; i forgot to tell anyone .i'm trying to make these smaller and without me going , but no one is. but i can't 'cause that's what i do. i just go like this, and then i do that, and then i do that so i can't do properly because of this na na na noo pa.everyone keeps on asking me when's the thing getting taken off, but i don't know because i've just gotten the x ray this week, and i don't actually know when it's coming off. mushrooms.my polish friend is amazing. he bought this polish sweets from the polish shop and we didn't go in there because we were staying in costa , but yeah, i want to go to the polish shop. for your next birthday, guys."
VLOG396.txt,"﻿so christina asked us to talk about our first computer. basically, my dad has had a computer in our house my whole life and my parents would use it for like writing their sermons and stuff, so it made sense for them to have one. and my earliest use of the computer was to play games like the aladdin computer game. i remember i had a lot of fun with that one; there was another one the toy story computer game and i remember having, um, where in the world is carmen san diego, the computer game.when we lived in minnesota my neighbors had the indian jones atlantis game. i remember playing that; i loved that game and then they also had a game that was put together similarly, but it was a game about these tentacles that took over the world; how you got to actually travel forward and backward in time; to like save the world from the tentacles.in elementary school i remember we got like computer time; like our computer class every like week. we would play weird games likes, um, the name of the game was thinking things. i remember that had thinking things one, thinking things two, thinking things three and like you got to play like different games within it; and i remember there was like reading rabbit from like when we were learning how to read. and like different games like that.i just found it was like really fun stuff. i remember when we first got the internet i think i was like eight years old when we got the internet. yeah, i remember it would take like a day for the email to get from your computer to their computer. so, it was just weird and i would say definitely a lot has changed since i got my first computer. although it's still the mac. it's still the mac; it's a much better mac."
